Unnamed: 0,whole_pipe_index,Velocity[i] (m/s),Velocity[j] (m/s),Velocity[k] (m/s),Pressure (Pa),X (m),Y (m),Z (m),average_velocity,u,v,w,p,x,y,z
102,102,11.2941427230835,13.9941291809082,0,-110.87836420476,0.171383037410038,0.26351517291868,0,10,11.2941427230835,13.9941291809082,0,-110.87836420476,0.171383037410038,0.26351517291868,0
103,103,11.4140758514404,13.8746204376221,0,-98.336706835805,0.176907281047892,0.263787178671903,0,10,11.4140758514404,13.8746204376221,0,-98.336706835805,0.176907281047892,0.263787178671903,0
104,104,11.3505525588989,13.5379066467285,0,-86.0041580056408,0.184130163759308,0.262600239726737,0,10,11.3505525588989,13.5379066467285,0,-86.0041580056408,0.184130163759308,0.262600239726737,0
105,105,11.4761772155762,13.6984186172485,0,-91.9348134021538,0.180555555688645,0.26254309719864,0,10,11.4761772155762,13.6984186172485,0,-91.9348134021538,0.180555555688645,0.26254309719864,0
106,106,3.68059682846069,5.86859846115112,0,-111.691141492712,0.164685228975976,0.270525414108273,0,10,3.68059682846069,5.86859846115112,0,-111.691141492712,0.164685228975976,0.270525414108273,0
107,107,7.11359882354736,10.2565011978149,0,-117.244573020688,0.164954384169147,0.268044080192014,0,10,7.11359882354736,10.2565011978149,0,-117.244573020688,0.164954384169147,0.268044080192014,0
108,108,9.10127353668213,12.5153999328613,0,-122.792960805372,0.165248674745067,0.265753800561915,0,10,9.10127353668213,12.5153999328613,0,-122.792960805372,0.165248674745067,0.265753800561915,0
109,109,10.2688417434692,13.48264503479,0,-123.27593281694,0.166459561644882,0.264318094272238,0,10,10.2688417434692,13.48264503479,0,-123.27593281694,0.166459561644882,0.264318094272238,0
110,110,11.2289009094238,14.0063571929932,0,-119.298752559202,0.168699229644429,0.2628078629907,0,10,11.2289009094238,14.0063571929932,0,-119.298752559202,0.168699229644429,0.2628078629907,0
111,111,11.7415676116943,14.1040468215942,0,-113.612454303834,0.171012252822862,0.261322706026002,0,10,11.7415676116943,14.1040468215942,0,-113.612454303834,0.171012252822862,0.261322706026002,0
112,112,11.7663545608521,13.9573945999146,0,-104.898396736046,0.174400221368037,0.261233960931114,0,10,11.7663545608521,13.9573945999146,0,-104.898396736046,0.174400221368037,0.261233960931114,0
113,113,11.6691904067993,13.4981050491333,0,-89.5864784489016,0.181959326355957,0.259223197752321,0,10,11.6691904067993,13.4981050491333,0,-89.5864784489016,0.181959326355957,0.259223197752321,0
114,114,11.7640066146851,13.7360143661499,0,-96.8560890711756,0.178140846680878,0.260226801081287,0,10,11.7640066146851,13.7360143661499,0,-96.8560890711756,0.178140846680878,0.260226801081287,0
115,115,4.0747447013855,6.54179763793945,0,-117.542519493531,0.163665278948442,0.26881102967068,0,10,4.0747447013855,6.54179763793945,0,-117.542519493531,0.163665278948442,0.26881102967068,0
116,116,7.58915567398071,10.8742227554321,0,-124.175284217367,0.163934379867222,0.266329557732022,0,10,7.58915567398071,10.8742227554321,0,-124.175284217367,0.163934379867222,0.266329557732022,0
117,117,9.56220626831055,12.9864416122437,0,-131.275317519222,0.164185119227546,0.263998238891301,0,10,9.56220626831055,12.9864416122437,0,-131.275317519222,0.164185119227546,0.263998238891301,0
118,118,10.6780691146851,13.8026647567749,0,-133.667996690999,0.16489411262502,0.262352052933699,0,10,10.6780691146851,13.8026647567749,0,-133.667996690999,0.16489411262502,0.262352052933699,0
119,119,11.2770137786865,14.0608310699463,0,-127.470490617508,0.166770277393103,0.261861412499391,0,10,11.2770137786865,14.0608310699463,0,-127.470490617508,0.166770277393103,0.261861412499391,0
120,120,11.9050445556641,14.20374584198,0,-122.105638634996,0.168711569584249,0.260286382967609,0,10,11.9050445556641,14.20374584198,0,-122.105638634996,0.168711569584249,0.260286382967609,0
121,121,12.1748743057251,14.0208158493042,0,-112.116723253897,0.171971496415091,0.258829744074645,0,10,12.1748743057251,14.0208158493042,0,-112.116723253897,0.171971496415091,0.258829744074645,0
122,122,12.021369934082,13.4878787994385,0,-94.6607743583025,0.179105027306709,0.25639111879196,0,10,12.021369934082,13.4878787994385,0,-94.6607743583025,0.179105027306709,0.25639111879196,0
123,123,12.404637336731,13.7964210510254,0,-107.983872051518,0.173426473315289,0.256207407304178,0,10,12.404637336731,13.7964210510254,0,-107.983872051518,0.173426473315289,0.256207407304178,0
124,124,12.0993356704712,13.7560024261475,0,-102.347482365383,0.175738649096529,0.257807153336935,0,10,12.0993356704712,13.7560024261475,0,-102.347482365383,0.175738649096529,0.257807153336935,0
