whole_pipe_index,Velocity[i] (m/s),Velocity[j] (m/s),Velocity[k] (m/s),Pressure (Pa),X (m),Y (m),Z (m),u,v,w,p,x,y,z,average_velocity
7747,0.0108239958062768,0.0109551530331373,0,-4.55425993033541e-05,0.225699786577292,0.260227367224175,0,0.0108239958062768,0.0109551530331373,0,-4.55425993033541e-05,0.225699786577292,0.260227367224175,0,0.01
511,0.0140852639451623,0.0113155050203204,0,-2.91688867592982e-05,0.212261933167979,0.215851292172152,0,0.0140852639451623,0.0113155050203204,0,-2.91688867592982e-05,0.212261933167979,0.215851292172152,0,0.01
1705,0.0167236942797899,0.0031692495103925,0,3.44806693548223e-05,0.0097775627823324,0.0749051841686135,0,0.0167236942797899,0.0031692495103925,0,3.44806693548223e-05,0.0097775627823324,0.0749051841686135,0,0.01
3621,0.0009655160829424,0.0001391776313539,0,7.18465061308177e-05,0.0129420159248156,-0.150000288773367,0,0.0009655160829424,0.0001391776313539,0,7.18465061308177e-05,0.0129420159248156,-0.150000288773367,0,0.01
5733,4.23417950514704e-05,6.33756935712881e-05,0,7.98293782322951e-05,0.489098494843037,0.0439540141994166,0,4.23417950514704e-05,6.33756935712881e-05,0,7.98293782322951e-05,0.489098494843037,0.0439540141994166,0,0.01
7945,-2.84710258711129e-05,-1.80766055564163e-05,0,7.60756548016043e-05,0.286736877518711,-0.124934741091837,0,-2.84710258711129e-05,-1.80766055564163e-05,0,7.60756548016043e-05,0.286736877518711,-0.124934741091837,0,0.01
10173,0.0007151480531319,0.0009872652590274,0,8.01096093119363e-05,0.502858765220882,0.114970408691108,0,0.0007151480531319,0.0009872652590274,0,8.01096093119363e-05,0.502858765220882,0.114970408691108,0,0.01
8071,-9.8206828624825e-06,-6.04902288614539e-06,0,7.7296162677322e-05,0.355200278541534,-0.085782512194798,0,-9.8206828624825e-06,-6.04902288614539e-06,0,7.7296162677322e-05,0.355200278541534,-0.085782512194798,0,0.01
1482,0.0171561762690544,0.0043324879370629,0,1.58987907597824e-05,0.0542065820874808,0.103642898677501,0,0.0171561762690544,0.0043324879370629,0,1.58987907597824e-05,0.0542065820874808,0.103642898677501,0,0.01
5835,0.0002456268994137,0.0003279542725067,0,7.99455103817565e-05,0.489713409756613,0.0668902369043044,0,0.0002456268994137,0.0003279542725067,0,7.99455103817565e-05,0.489713409756613,0.0668902369043044,0,0.01
11303,0.0032579274848103,0.0117728086188436,0,5.76703558097605e-05,0.50525463339908,0.401616227781816,0,0.0032579274848103,0.0117728086188436,0,5.76703558097605e-05,0.50525463339908,0.401616227781816,0,0.01
4147,0.0123703302815557,0.0022488560061901,0,6.43052023948933e-05,0.0084842145352419,-0.0191409753679463,0,0.0123703302815557,0.0022488560061901,0,6.43052023948933e-05,0.0084842145352419,-0.0191409753679463,0,0.01
10617,0.0001070451544364,0.0001902359217638,0,8.05067979521025e-05,0.593778554750655,0.220878008457676,0,0.0001070451544364,0.0001902359217638,0,8.05067979521025e-05,0.593778554750655,0.220878008457676,0,0.01
11488,0.0041974787600338,0.0136847393587232,0,4.93438422201838e-05,0.477166516059775,0.402904528062199,0,0.0041974787600338,0.0136847393587232,0,4.93438422201838e-05,0.477166516059775,0.402904528062199,0,0.01
1121,0.0,0.0,0,-7.28047344650114e-05,0.0977210636780076,0.222438879632999,0,0.0,0.0,0,-7.28047344650114e-05,0.0977210636780076,0.222438879632999,0,0.01
3118,6.14660457358696e-05,5.53969111933839e-05,0,7.33888166383422e-05,0.110499822453876,-0.163410549197385,0,6.14660457358696e-05,5.53969111933839e-05,0,7.33888166383422e-05,0.110499822453876,-0.163410549197385,0,0.01
4457,0.0073366095311939,0.0014187995111569,0,7.07554374029346e-05,0.0346126346449624,-0.0650253599621532,0,0.0073366095311939,0.0014187995111569,0,7.07554374029346e-05,0.0346126346449624,-0.0650253599621532,0,0.01
2459,0.0049721570685505,0.000155946589075,0,-2.69035522418826e-06,0.0015601059395985,0.192199615577816,0,0.0049721570685505,0.000155946589075,0,-2.69035522418826e-06,0.0015601059395985,0.192199615577816,0,0.01
10926,0.0004015028534922,0.0009292437462136,0,8.07130563954001e-05,0.585093314231366,0.242248869045647,0,0.0004015028534922,0.0009292437462136,0,8.07130563954001e-05,0.585093314231366,0.242248869045647,0,0.01
6266,0.0,0.0,0,8.0049234895093e-05,0.503948197513596,0.0596185341807243,0,0.0,0.0,0,8.0049234895093e-05,0.503948197513596,0.0596185341807243,0,0.01
1107,0.0,0.0,0,-6.81050587731526e-05,0.121722387324791,0.236718166677017,0,0.0,0.0,0,-6.81050587731526e-05,0.121722387324791,0.236718166677017,0,0.01
8337,0.0001315264526056,4.84836818941403e-05,0,7.63922392572532e-05,0.292927502802481,-0.0937144853656645,0,0.0001315264526056,4.84836818941403e-05,0,7.63922392572532e-05,0.292927502802481,-0.0937144853656645,0,0.01
10492,0.0003180019266437,0.0005419960361905,0,8.02794980239499e-05,0.563117522744054,0.183021870265817,0,0.0003180019266437,0.0005419960361905,0,8.02794980239499e-05,0.563117522744054,0.183021870265817,0,0.01
5096,-6.97248251526617e-05,-4.88489131384995e-05,0,7.54053252977378e-05,0.248374250942166,-0.138758146276391,0,-6.97248251526617e-05,-4.88489131384995e-05,0,7.54053252977378e-05,0.248374250942166,-0.138758146276391,0,0.01
6921,0.0114507954567671,0.0102858636528254,0,4.84235900944269e-05,0.30208981157708,0.161950226350603,0,0.0114507954567671,0.0102858636528254,0,4.84235900944269e-05,0.30208981157708,0.161950226350603,0,0.01
10532,0.000231417856412,0.0004006020026281,0,8.03272334412661e-05,0.573573600171925,0.194824899070179,0,0.000231417856412,0.0004006020026281,0,8.03272334412661e-05,0.573573600171925,0.194824899070179,0,0.01
11208,0.0026109653990715,0.0104521308094263,0,6.11119494868296e-05,0.523146427892927,0.402687198454429,0,0.0026109653990715,0.0104521308094263,0,6.11119494868296e-05,0.523146427892927,0.402687198454429,0,0.01
2754,-4.92351719003636e-05,1.94006105402877e-07,0,7.36009400524287e-05,0.129186642012186,-0.195755396474551,0,-4.92351719003636e-05,1.94006105402877e-07,0,7.36009400524287e-05,0.129186642012186,-0.195755396474551,0,0.01
8253,5.28602431586478e-05,3.37081182806287e-05,0,7.77092327345437e-05,0.370994211237686,-0.0574881530211311,0,5.28602431586478e-05,3.37081182806287e-05,0,7.77092327345437e-05,0.370994211237686,-0.0574881530211311,0,0.01
3781,0.0002685289655346,3.82288490072824e-05,0,7.16118235548761e-05,0.002773342777224,-0.171889112846881,0,0.0002685289655346,3.82288490072824e-05,0,7.16118235548761e-05,0.002773342777224,-0.171889112846881,0,0.01
2390,0.0095197642222046,0.0006703308899886,0,-4.59225217280671e-06,0.005073062105703,0.181470913925445,0,0.0095197642222046,0.0006703308899886,0,-4.59225217280671e-06,0.005073062105703,0.181470913925445,0,0.01
3545,0.001026730868034,0.0001372499682474,0,7.1661366327074e-05,0.0031833632132608,-0.15000000001326,0,0.001026730868034,0.0001372499682474,0,7.1661366327074e-05,0.0031833632132608,-0.15000000001326,0,0.01
8426,0.0004064735549036,0.000222553484491,0,7.71060952263305e-05,0.325993995077011,-0.0604918783049329,0,0.0004064735549036,0.000222553484491,0,7.71060952263305e-05,0.325993995077011,-0.0604918783049329,0,0.01
12853,0.005508997477591,0.0127804018557072,0,-2.92774534723985e-05,0.321835649650757,0.401348027218951,0,0.005508997477591,0.0127804018557072,0,-2.92774534723985e-05,0.321835649650757,0.401348027218951,0,0.01
11446,0.0039083310402929,0.0130644720047712,0,5.2651799489228e-05,0.486425085339641,0.401438397923283,0,0.0039083310402929,0.0130644720047712,0,5.2651799489228e-05,0.486425085339641,0.401438397923283,0,0.01
1984,0.0170796830207109,0.0037936442531645,0,-5.50633692857912e-07,0.0432549153840238,0.130287852720041,0,0.0170796830207109,0.0037936442531645,0,-5.50633692857912e-07,0.0432549153840238,0.130287852720041,0,0.01
99,0.0007880316115915,0.0010511758737266,0,-7.20908770848506e-05,0.167362026574091,0.266844294687342,0,0.0007880316115915,0.0010511758737266,0,-7.20908770848506e-05,0.167362026574091,0.266844294687342,0,0.01
2692,-6.12098801866523e-06,2.32564989488537e-08,0,7.28397677585362e-05,0.0779978444917238,-0.199399999994785,0,-6.12098801866523e-06,2.32564989488537e-08,0,7.28397677585362e-05,0.0779978444917238,-0.199399999994785,0,0.01
2536,0.0107768476009369,0.0008840552181936,0,-1.1031893127979e-06,0.0,0.176000004988521,0,0.0107768476009369,0.0008840552181936,0,-1.1031893127979e-06,0.0,0.176000004988521,0,0.01
11352,0.003612854052335,0.0103753805160522,0,6.56492241822869e-05,0.502039480983009,0.358359555966486,0,0.003612854052335,0.0103753805160522,0,6.56492241822869e-05,0.502039480983009,0.358359555966486,0,0.01
3474,0.0014856841880828,0.0002041234693024,0,7.17125620509201e-05,0.0050600283943378,-0.140624858754711,0,0.0014856841880828,0.0002041234693024,0,7.17125620509201e-05,0.0050600283943378,-0.140624858754711,0,0.01
8109,-1.58663278853055e-05,-1.13815676741069e-05,0,7.68315973248661e-05,0.326362686396122,-0.0971918342006989,0,-1.58663278853055e-05,-1.13815676741069e-05,0,7.68315973248661e-05,0.326362686396122,-0.0971918342006989,0,0.01
3546,0.0010970092844218,0.0001477457117289,0,7.16833048753681e-05,0.0039449499646467,-0.148383027006005,0,0.0010970092844218,0.0001477457117289,0,7.16833048753681e-05,0.0039449499646467,-0.148383027006005,0,0.01
2655,-2.49832792178495e-05,1.16610969769226e-07,0,7.33830277700559e-05,0.113996849601667,-0.197899999981746,0,-2.49832792178495e-05,1.16610969769226e-07,0,7.33830277700559e-05,0.113996849601667,-0.197899999981746,0,0.01
1208,0.0116905402392149,0.0045294570736587,0,6.3444113213031e-05,0.150146989673203,0.0209190109834345,0,0.0116905402392149,0.0045294570736587,0,6.3444113213031e-05,0.150146989673203,0.0209190109834345,0,0.01
1086,0.0024033859372139,0.0012173774885013,0,-8.63730110102025e-05,0.0720062907346979,0.203167010898156,0,0.0024033859372139,0.0012173774885013,0,-8.63730110102025e-05,0.0720062907346979,0.203167010898156,0,0.01
8912,9.46214058785699e-05,0.0009897792479023,0,8.03580288745931e-05,0.60218350062336,0.291395388474141,0,9.46214058785699e-05,0.0009897792479023,0,8.03580288745931e-05,0.60218350062336,0.291395388474141,0,0.01
3889,-1.29857089632424e-05,4.899087002741e-07,0,7.18015333384437e-05,0.0159560547283664,-0.196550982483469,0,-1.29857089632424e-05,4.899087002741e-07,0,7.18015333384437e-05,0.0159560547283664,-0.196550982483469,0,0.01
2477,0.0,0.0,0,-9.20714287733684e-05,0.0668622189844958,0.204079796287842,0,0.0,0.0,0,-9.20714287733684e-05,0.0668622189844958,0.204079796287842,0,0.01
12428,0.0070997020229697,0.0155531438067555,0,2.5624158246603e-05,0.398617857284248,0.359843806587194,0,0.0070997020229697,0.0155531438067555,0,2.5624158246603e-05,0.398617857284248,0.359843806587194,0,0.01
6899,0.0134180095046759,0.0118455411866307,0,1.04598533950627e-05,0.258621225976919,0.198732974535303,0,0.0134180095046759,0.0118455411866307,0,1.04598533950627e-05,0.258621225976919,0.198732974535303,0,0.01
47,0.0045028966851532,0.0049605201929807,0,-6.12594456603365e-05,0.196945721795425,0.275035157145511,0,0.0045028966851532,0.0049605201929807,0,-6.12594456603365e-05,0.196945721795425,0.275035157145511,0,0.01
13013,0.0041178599931299,0.0092940554022789,0,-3.62194825299157e-05,0.300541741930368,0.39944815362443,0,0.0041178599931299,0.0092940554022789,0,-3.62194825299157e-05,0.300541741930368,0.39944815362443,0,0.01
1085,0.0013081503566354,0.0007167757721617,0,-8.56334584730224e-05,0.073079062872997,0.205334879356588,0,0.0013081503566354,0.0007167757721617,0,-8.56334584730224e-05,0.073079062872997,0.205334879356588,0,0.01
2619,-7.79630681790877e-06,-2.11602717570258e-08,0,7.38090179882803e-05,0.144021341548511,-0.199399999994785,0,-7.79630681790877e-06,-2.11602717570258e-08,0,7.38090179882803e-05,0.144021341548511,-0.199399999994785,0,0.01
1157,0.0141772394999862,0.0025800622534006,0,5.88944334279304e-05,0.0038544051855427,0.004576327546783,0,0.0141772394999862,0.0025800622534006,0,5.88944334279304e-05,0.0038544051855427,0.004576327546783,0,0.01
10074,0.004798415582627,0.0083808470517396,0,7.31211222033312e-05,0.468658378456933,0.260302484704379,0,0.004798415582627,0.0083808470517396,0,7.31211222033312e-05,0.468658378456933,0.260302484704379,0,0.01
8550,0.0,0.0,0,7.69394615143256e-05,0.336354190671638,-0.101026861765812,0,0.0,0.0,0,7.69394615143256e-05,0.336354190671638,-0.101026861765812,0,0.01
8612,1.21558550745249e-05,0.0008101343410089,0,7.38501334439284e-05,0.6096113174287,0.365158469681923,0,1.21558550745249e-05,0.0008101343410089,0,7.38501334439284e-05,0.6096113174287,0.365158469681923,0,0.01
8925,0.0002561167057137,0.0023373048752546,0,7.80129095661539e-05,0.59470555259958,0.325382275067154,0,0.0002561167057137,0.0023373048752546,0,7.80129095661539e-05,0.59470555259958,0.325382275067154,0,0.01
12008,0.0,0.0,0,-4.40286355334741e-05,0.213127140723325,0.379124890691457,0,0.0,0.0,0,-4.40286355334741e-05,0.213127140723325,0.379124890691457,0,0.01
4702,0.0030805855058133,0.000437759590568,0,7.15949342105308e-05,0.0019130339934056,-0.117138959943078,0,0.0030805855058133,0.000437759590568,0,7.15949342105308e-05,0.0019130339934056,-0.117138959943078,0,0.01
6720,0.0003041576710529,0.00022608024301,0,7.84079066479654e-05,0.401551092435045,-0.0151481266404707,0,0.0003041576710529,0.00022608024301,0,7.84079066479654e-05,0.401551092435045,-0.0151481266404707,0,0.01
9145,0.0036701736971736,0.0087998956441879,0,7.16707994074613e-05,0.501356008215757,0.31935194706638,0,0.0036701736971736,0.0087998956441879,0,7.16707994074613e-05,0.501356008215757,0.31935194706638,0,0.01
6041,0.0011398032074794,0.0013391091488301,0,7.98812466459495e-05,0.472917984478728,0.0977190452281489,0,0.0011398032074794,0.0013391091488301,0,7.98812466459495e-05,0.472917984478728,0.0977190452281489,0,0.01
7074,3.67230823030695e-05,1.52517122842255e-05,0,-4.6442997093532e-05,0.217871840265131,0.359922554275938,0,3.67230823030695e-05,1.52517122842255e-05,0,-4.6442997093532e-05,0.217871840265131,0.359922554275938,0,0.01
7211,4.18784293287899e-05,6.84032347635366e-05,0,-5.46362910083144e-05,0.195552861850138,0.319475502265691,0,4.18784293287899e-05,6.84032347635366e-05,0,-5.46362910083144e-05,0.195552861850138,0.319475502265691,0,0.01
10223,0.0006542346673086,0.0008542243740521,0,8.00431790098353e-05,0.492493175242289,0.0977049094170102,0,0.0006542346673086,0.0008542243740521,0,8.00431790098353e-05,0.492493175242289,0.0977049094170102,0,0.01
2813,-4.84526208310854e-05,8.2331922612866e-07,0,7.31661372273075e-05,0.0988966353239376,-0.195003128762127,0,-4.84526208310854e-05,8.2331922612866e-07,0,7.31661372273075e-05,0.0988966353239376,-0.195003128762127,0,0.01
8144,-2.66624538198812e-05,-2.00171234610025e-05,0,7.63640581038506e-05,0.299987349473782,-0.110886340013779,0,-2.66624538198812e-05,-2.00171234610025e-05,0,7.63640581038506e-05,0.299987349473782,-0.110886340013779,0,0.01
6889,0.0040893242694437,0.0021401352714747,0,7.57861780898228e-05,0.260840021295971,-0.0158124536083135,0,0.0040893242694437,0.0021401352714747,0,7.57861780898228e-05,0.260840021295971,-0.0158124536083135,0,0.01
9793,0.0001510584261268,0.0002456106303725,0,8.02468491437417e-05,0.536087927114463,0.125944443884541,0,0.0001510584261268,0.0002456106303725,0,8.02468491437417e-05,0.536087927114463,0.125944443884541,0,0.01
7784,0.0,0.0,0,-5.18678247494671e-05,0.200887751813254,0.332549879611843,0,0.0,0.0,0,-5.18678247494671e-05,0.200887751813254,0.332549879611843,0,0.01
6964,0.0142131960019469,0.0106465118005872,0,1.57296603410869e-05,0.234590446433903,0.168646399349856,0,0.0142131960019469,0.0106465118005872,0,1.57296603410869e-05,0.234590446433903,0.168646399349856,0,0.01
12271,0.0058058397844433,0.0157359037548304,0,2.98681311316977e-05,0.425451902643206,0.394271207334631,0,0.0058058397844433,0.0157359037548304,0,2.98681311316977e-05,0.425451902643206,0.394271207334631,0,0.01
10455,1.36093294713646e-05,2.31893136515282e-05,0,8.03903976207667e-05,0.591184431684569,0.207422956014836,0,1.36093294713646e-05,2.31893136515282e-05,0,8.03903976207667e-05,0.591184431684569,0.207422956014836,0,0.01
8265,4.18254930991679e-05,8.98360610790405e-07,0,7.6100739259066e-05,0.279613763052742,-0.107235243207663,0,4.18254930991679e-05,8.98360610790405e-07,0,7.6100739259066e-05,0.279613763052742,-0.107235243207663,0,0.01
8697,1.23736490422743e-05,0.0005389823345467,0,7.8569607967994e-05,0.609626822425475,0.323165816637707,0,1.23736490422743e-05,0.0005389823345467,0,7.8569607967994e-05,0.609626822425475,0.323165816637707,0,0.01
12182,0.0054538235999643,0.0152321429923177,0,3.6846040490289e-05,0.439503363575402,0.393281422104082,0,0.0054538235999643,0.0152321429923177,0,3.6846040490289e-05,0.439503363575402,0.393281422104082,0,0.01
11202,0.0023173606023192,0.0095944944769144,0,6.34774592606409e-05,0.531876666021301,0.397894148864122,0,0.0023173606023192,0.0095944944769144,0,6.34774592606409e-05,0.531876666021301,0.397894148864122,0,0.01
