Unnamed: 0,whole_pipe_index,Velocity[i] (m/s),Velocity[j] (m/s),Velocity[k] (m/s),Pressure (Pa),X (m),Y (m),Z (m),average_velocity,u,v,w,p,x,y,z
4206,4206,21.6056613922119,4.08268117904663,0,93.9631685991179,0.0032037562832625,-0.0466621556676007,0,20,21.6056613922119,4.08268117904663,0,93.9631685991179,0.0032037562832625,-0.0466621556676007,0
4207,4207,21.4646301269531,4.00208425521851,0,95.1579910693906,0.0016493907360594,-0.0490545234498148,0,20,21.4646301269531,4.00208425521851,0,95.1579910693906,0.0016493907360594,-0.0490545234498148,0
4208,4208,21.2566242218018,3.91042041778564,0,96.6732325723164,0.0003750009686822,-0.0519710540128856,0,20,21.2566242218018,3.91042041778564,0,96.6732325723164,0.0003750009686822,-0.0519710540128856,0
4209,4209,22.5961017608643,4.97447919845581,0,76.8089446206071,0.0229646437933149,-0.0172655648118782,0,20,22.5961017608643,4.97447919845581,0,76.8089446206071,0.0229646437933149,-0.0172655648118782,0
4210,4210,21.81884765625,4.35654735565186,0,91.5197881245871,0.0111806837067402,-0.0408215898487581,0,20,21.81884765625,4.35654735565186,0,91.5197881245871,0.0111806837067402,-0.0408215898487581,0
4211,4211,22.5117969512939,4.82471799850464,0,79.5233327440819,0.019119626429903,-0.0216393971716533,0,20,22.5117969512939,4.82471799850464,0,79.5233327440819,0.019119626429903,-0.0216393971716533,0
4212,4212,22.4101009368896,4.76793241500854,0,81.8509110346237,0.0184918077188994,-0.0249814765313978,0,20,22.4101009368896,4.76793241500854,0,81.8509110346237,0.0184918077188994,-0.0249814765313978,0
4213,4213,21.9685173034668,4.45450639724731,0,89.6362023874691,0.0129419521049998,-0.0375002988414424,0,20,21.9685173034668,4.45450639724731,0,89.6362023874691,0.0129419521049998,-0.0375002988414424,0
4214,4214,22.1034679412842,4.5295147895813,0,87.7310015040395,0.01403516062575,-0.0343760273239408,0,20,22.1034679412842,4.5295147895813,0,87.7310015040395,0.01403516062575,-0.0343760273239408,0
4215,4215,22.3188343048096,4.68775844573975,0,83.853106911506,0.0169397201432125,-0.0281288062222052,0,20,22.3188343048096,4.68775844573975,0,83.853106911506,0.0169397201432125,-0.0281288062222052,0
4216,4216,22.2147922515869,4.61450433731079,0,85.840986105787,0.0156572883370448,-0.0312520065578518,0,20,22.2147922515869,4.61450433731079,0,85.840986105787,0.0156572883370448,-0.0312520065578518,0
4217,4217,22.4892120361328,4.91459560394287,0,79.5547345254579,0.022417784052825,-0.0210460516123641,0,20,22.4892120361328,4.91459560394287,0,79.5547345254579,0.022417784052825,-0.0210460516123641,0
4218,4218,21.5511302947998,4.11470079421997,0,94.3450158644391,0.0051163836368896,-0.0468498973940492,0,20,21.5511302947998,4.11470079421997,0,94.3450158644391,0.0051163836368896,-0.0468498973940492,0
4219,4219,21.7078895568848,4.25226497650146,0,92.8122101436832,0.0085371054204798,-0.0434846105975628,0,20,21.7078895568848,4.25226497650146,0,92.8122101436832,0.0085371054204798,-0.0434846105975628,0
4220,4220,21.6050243377686,4.17083930969238,0,93.8382544498463,0.006669668861062,-0.045607325906056,0,20,21.6050243377686,4.17083930969238,0,93.8382544498463,0.006669668861062,-0.045607325906056,0
4221,4221,21.3133087158203,3.95841121673584,0,96.2713322336644,0.0016493907236709,-0.0509454765598249,0,20,21.3133087158203,3.95841121673584,0,96.2713322336644,0.0016493907236709,-0.0509454765598249,0
4222,4222,21.3547744750977,4.0085334777832,0,95.9346726168043,0.0031833632128844,-0.0500000000132604,0,20,21.3547744750977,4.0085334777832,0,95.9346726168043,0.0031833632128844,-0.0500000000132604,0
4223,4223,21.4647102355957,4.05930471420288,0,95.1041984897324,0.0039449499638525,-0.0483830270063771,0,20,21.4647102355957,4.05930471420288,0,95.1041984897324,0.0039449499638525,-0.0483830270063771,0
4224,4224,21.1580200195312,3.91440749168396,0,97.276438153943,0.001655253852664,-0.0527172786295655,0,20,21.1580200195312,3.91440749168396,0,97.276438153943,0.001655253852664,-0.0527172786295655,0
4225,4225,21.076509475708,3.86068415641785,0,97.7960401016085,0.0003974673569957,-0.0539488416477176,0,20,21.076509475708,3.86068415641785,0,97.7960401016085,0.0003974673569957,-0.0539488416477176,0
4226,4226,21.6222610473633,4.28182363510132,0,93.5461566474513,0.0106561783816025,-0.0441184832933494,0,20,21.6222610473633,4.28182363510132,0,93.5461566474513,0.0106561783816025,-0.0441184832933494,0
4227,4227,22.58544921875,5.09177780151367,0,76.4073048645233,0.0269376233973532,-0.0160088225725244,0,20,22.58544921875,5.09177780151367,0,76.4073048645233,0.0269376233973532,-0.0160088225725244,0
4228,4228,22.4777927398682,5.02355861663818,0,79.2396841529749,0.0261671079284492,-0.0198979765950899,0,20,22.4777927398682,5.02355861663818,0,79.2396841529749,0.0261671079284492,-0.0198979765950899,0
4229,4229,21.5978546142578,4.33369255065918,0,93.6441170964207,0.0129420052488342,-0.0437502869091988,0,20,21.5978546142578,4.33369255065918,0,93.6441170964207,0.0129420052488342,-0.0437502869091988,0
4230,4230,21.7749576568604,4.41917943954468,0,91.8410918832216,0.0140356930686889,-0.0406260327478774,0,20,21.7749576568604,4.41917943954468,0,91.8410918832216,0.0140356930686889,-0.0406260327478774,0
4231,4231,22.3731727600098,4.85036373138428,0,82.1914465112809,0.0217826503396543,-0.0247817358697043,0,20,22.3731727600098,4.85036373138428,0,82.1914465112809,0.0217826503396543,-0.0247817358697043,0
4232,4232,22.2716255187988,4.76705551147461,0,84.3504122023719,0.020278405265405,-0.0281235005483442,0,20,22.2716255187988,4.76705551147461,0,84.3504122023719,0.020278405265405,-0.0281235005483442,0
4233,4233,21.9204521179199,4.51218175888062,0,90.0548738027555,0.0156623657683347,-0.037501386584347,0,20,21.9204521179199,4.51218175888062,0,90.0548738027555,0.0156623657683347,-0.037501386584347,0
4234,4234,22.0552253723145,4.59493255615234,0,88.1744786375873,0.0169764587348659,-0.0343762525887922,0,20,22.0552253723145,4.59493255615234,0,88.1744786375873,0.0169764587348659,-0.0343762525887922,0
4235,4235,22.1681137084961,4.68488359451294,0,86.3072077874162,0.0187296554189731,-0.0312511247222297,0,20,22.1681137084961,4.68488359451294,0,86.3072077874162,0.0187296554189731,-0.0312511247222297,0
4236,4236,22.3558807373047,4.94986391067505,0,82.06235538255,0.0253617654696822,-0.0238719427742869,0,20,22.3558807373047,4.94986391067505,0,82.06235538255,0.0253617654696822,-0.0238719427742869,0
4237,4237,21.4207401275635,4.11495161056519,0,95.3824459587794,0.0066626829858922,-0.0481374382397685,0,20,21.4207401275635,4.11495161056519,0,95.3824459587794,0.0066626829858922,-0.0481374382397685,0
4238,4238,21.4888248443604,4.18999671936035,0,94.7883269870022,0.0087671800838712,-0.04659266941012,0,20,21.4888248443604,4.18999671936035,0,94.7883269870022,0.0087671800838712,-0.04659266941012,0
4239,4239,21.199047088623,3.98163485527039,0,96.9866817621844,0.0039450850075856,-0.0516166938531643,0,20,21.199047088623,3.98163485527039,0,96.9866817621844,0.0039450850075856,-0.0516166938531643,0
4240,4240,21.2977809906006,4.04987192153931,0,96.2960918202632,0.0055270692128023,-0.0499995305171873,0,20,21.2977809906006,4.04987192153931,0,96.2960918202632,0.0055270692128023,-0.0499995305171873,0
4241,4241,20.9735507965088,3.86566400527954,0,98.3819944204293,0.0017831209522894,-0.0546368608317297,0,20,20.9735507965088,3.86566400527954,0,98.3819944204293,0.0017831209522894,-0.0546368608317297,0
4242,4242,21.0599269866943,3.92469716072083,0,97.8591570353254,0.0032037558970794,-0.0533378440728774,0,20,21.0599269866943,3.92469716072083,0,97.8591570353254,0.0032037558970794,-0.0533378440728774,0
4243,4243,20.8616256713867,3.8068413734436,0,99.0058469074484,0.000622918807612,-0.0560807975458467,0,20,20.8616256713867,3.8068413734436,0,99.0058469074484,0.000622918807612,-0.0560807975458467,0
4244,4244,20.6722812652588,3.74524974822998,0,99.9853490070955,0.0002283964627843,-0.057986068199828,0,20,20.6722812652588,3.74524974822998,0,99.9853490070955,0.0002283964627843,-0.057986068199828,0
4245,4245,21.3970851898193,4.2237401008606,0,95.4124524508597,0.0111807733570773,-0.0470715732629559,0,20,21.3970851898193,4.2237401008606,0,95.4124524508597,0.0111807733570773,-0.0470715732629559,0
4246,4246,22.5655307769775,5.22741794586182,0,76.0746519191071,0.0315311974406574,-0.0147335092744146,0,20,22.5655307769775,5.22741794586182,0,76.0746519191071,0.0315311974406574,-0.0147335092744146,0
4247,4247,22.458927154541,5.14850807189941,0,78.9638502763926,0.0304787573310356,-0.0186871321718922,0,20,22.458927154541,5.14850807189941,0,78.9638502763926,0.0304787573310356,-0.0186871321718922,0
4248,4248,22.3387718200684,5.06929636001587,0,81.8172296148768,0.0295268118141476,-0.0226824222733181,0,20,22.3387718200684,5.06929636001587,0,81.8172296148768,0.0295268118141476,-0.0226824222733181,0
4249,4249,22.2156219482422,6.74072933197021,0,74.3012454563635,0.0795170017994953,-0.001599824142997,0,20,22.2156219482422,6.74072933197021,0,74.3012454563635,0.0795170017994953,-0.001599824142997,0
4250,4250,21.3425674438477,4.28152465820312,0,95.7538943491721,0.0140357457950647,-0.0468760328183234,0,20,21.3425674438477,4.28152465820312,0,95.7538943491721,0.0140357457950647,-0.0468760328183234,0
4251,4251,21.5377826690674,4.38639783859253,0,94.0792179741629,0.0156642722352073,-0.0437513218891904,0,20,21.5377826690674,4.38639783859253,0,94.0792179741629,0.0156642722352073,-0.0437513218891904,0
4252,4252,21.7157535552979,4.4796314239502,0,92.3017411415136,0.0169804595095575,-0.0406264898767595,0,20,21.7157535552979,4.4796314239502,0,92.3017411415136,0.0169804595095575,-0.0406264898767595,0
4253,4253,22.2253952026367,4.86175394058228,0,84.7390231505219,0.0240968776967719,-0.0278556201642004,0,20,22.2253952026367,4.86175394058228,0,84.7390231505219,0.0240968776967719,-0.0278556201642004,0
4254,4254,22.1108684539795,4.76809978485107,0,86.8461328335648,0.0223717144413807,-0.0312349386967703,0,20,22.1108684539795,4.76809978485107,0,86.8461328335648,0.0223717144413807,-0.0312349386967703,0
4255,4255,21.8636074066162,4.57806158065796,0,90.5324234782216,0.0187491897975968,-0.0375004787217412,0,20,21.8636074066162,4.57806158065796,0,90.5324234782216,0.0187491897975968,-0.0375004787217412,0
4256,4256,21.9968566894531,4.67096424102783,0,88.6986804274857,0.0204041707533028,-0.0343746695041674,0,20,21.9968566894531,4.67096424102783,0,88.6986804274857,0.0204041707533028,-0.0343746695041674,0
4257,4257,22.2033023834229,4.97244739532471,0,84.6445562162449,0.0281296318444949,-0.0268442761725074,0,20,22.2033023834229,4.97244739532471,0,84.6445562162449,0.0281296318444949,-0.0268442761725074,0
4258,4258,21.0259323120117,3.96192312240601,0,98.0315837563709,0.0051163815826709,-0.0531490316019897,0,20,21.0259323120117,3.96192312240601,0,98.0315837563709,0.0051163815826709,-0.0531490316019897,0
4259,4259,21.2443523406982,4.11102390289307,0,96.6105525218072,0.008538045566903,-0.0497345101632099,0,20,21.2443523406982,4.11102390289307,0,96.6105525218072,0.008538045566903,-0.0497345101632099,0
4260,4260,21.1049938201904,4.02171039581299,0,97.5370019422305,0.0066628457260737,-0.0518607184881476,0,20,21.1049938201904,4.02171039581299,0,97.5370019422305,0.0066628457260737,-0.0518607184881476,0
4261,4261,20.7834968566895,3.83558773994446,0,99.401482860686,0.0027352824776417,-0.0562541327441079,0,20,20.7834968566895,3.83558773994446,0,99.401482860686,0.0027352824776417,-0.0562541327441079,0
4262,4262,20.8972854614258,3.90114688873291,0,98.7909057937614,0.0041328806022547,-0.054748366481706,0,20,20.8972854614258,3.90114688873291,0,98.7909057937614,0.0041328806022547,-0.054748366481706,0
4263,4263,20.6434326171875,3.77022814750671,0,100.105990032232,0.0015954508653732,-0.0578744078203987,0,20,20.6434326171875,3.77022814750671,0,100.105990032232,0.0015954508653732,-0.0578744078203987,0
4264,4264,20.4527931213379,3.69498300552368,0,100.983542446313,0.0006198841510851,-0.0598232318002583,0,20,20.4527931213379,3.69498300552368,0,100.983542446313,0.0006198841510851,-0.0598232318002583,0
4265,4265,21.1335582733154,4.13277864456177,0,97.3280314986537,0.0106562474749434,-0.0503684933119929,0,20,21.1335582733154,4.13277864456177,0,97.3280314986537,0.0106562474749434,-0.0503684933119929,0
4266,4266,21.1048946380615,4.18173789978027,0,97.4359428037605,0.0129420148962602,-0.0500002887732288,0,20,21.1048946380615,4.18173789978027,0,97.4359428037605,0.0129420148962602,-0.0500002887732288,0
4267,4267,21.8639392852783,6.63233327865601,0,82.0663001348015,0.0817690131618284,-0.0099654272633455,0,20,21.8639392852783,6.63233327865601,0,82.0663001348015,0.0817690131618284,-0.0099654272633455,0
4268,4268,21.8510570526123,6.97213077545166,0,80.1889519736704,0.0905429869525296,-0.0051423301383986,0,20,21.8510570526123,6.97213077545166,0,80.1889519736704,0.0905429869525296,-0.0051423301383986,0
4269,4269,22.5205459594727,5.37572717666626,0,76.2794182965662,0.0368421498192112,-0.0139520076670587,0,20,22.5205459594727,5.37572717666626,0,76.2794182965662,0.0368421498192112,-0.0139520076670587,0
4270,4270,22.434928894043,5.27659034729004,0,78.8046574272695,0.0349123328395498,-0.0175703401483909,0,20,22.434928894043,5.27659034729004,0,78.8046574272695,0.0349123328395498,-0.0175703401483909,0
4271,4271,22.1756572723389,5.10719966888428,0,84.5421869929418,0.032915873772928,-0.0256369174133746,0,20,22.1756572723389,5.10719966888428,0,84.5421869929418,0.032915873772928,-0.0256369174133746,0
4272,4272,22.3077297210693,5.21300983428955,0,81.7269839578892,0.0346287869703884,-0.0214588890057362,0,20,22.3077297210693,5.21300983428955,0,81.7269839578892,0.0346287869703884,-0.0214588890057362,0
4273,4273,22.5147476196289,5.55040454864502,0,75.2963958497799,0.0421963534304539,-0.0116583198781238,0,20,22.5147476196289,5.55040454864502,0,75.2963958497799,0.0421963534304539,-0.0116583198781238,0
4274,4274,22.0615310668945,6.40521383285522,0,79.7763300323611,0.0728128584405572,-0.0097900365773536,0,20,22.0615310668945,6.40521383285522,0,79.7763300323611,0.0728128584405572,-0.0097900365773536,0
4275,4275,22.4475650787354,5.74492597579956,0,75.6664327725447,0.048948071615633,-0.0106971839771863,0,20,22.4475650787354,5.74492597579956,0,75.6664327725447,0.048948071615633,-0.0106971839771863,0
4276,4276,21.0296306610107,4.22839260101318,0,97.8838297684837,0.0156643132589219,-0.0500013136212472,0,20,21.0296306610107,4.22839260101318,0,97.8838297684837,0.0156643132589219,-0.0500013136212472,0
4277,4277,21.2680625915527,4.3358473777771,0,96.2267396967305,0.0169818958022087,-0.0468760931466424,0,20,21.2680625915527,4.3358473777771,0,96.2267396967305,0.0169818958022087,-0.0468760931466424,0
4278,4278,21.4665260314941,4.44647073745728,0,94.5726648750944,0.0187646366593823,-0.0437503002738653,0,20,21.4665260314941,4.44647073745728,0,94.5726648750944,0.0187646366593823,-0.0437503002738653,0
4279,4279,21.6433773040771,4.5497670173645,0,92.8478208159236,0.0204187073696298,-0.0406270900894378,0,20,21.6433773040771,4.5497670173645,0,92.8478208159236,0.0204187073696298,-0.0406270900894378,0
4280,4280,22.0531005859375,4.8692684173584,0,87.3112453293568,0.0265836029995869,-0.0309476764074973,0,20,22.0531005859375,4.8692684173584,0,87.3112453293568,0.0265836029995869,-0.0309476764074973,0
4281,4281,21.9237537384033,4.76146268844604,0,89.3387752098598,0.0244974108505582,-0.034361122269854,0,20,21.9237537384033,4.76146268844604,0,89.3387752098598,0.0244974108505582,-0.034361122269854,0
4282,4282,21.7922782897949,4.65632724761963,0,91.1187823366566,0.0224255608559659,-0.0374995274156771,0,20,21.7922782897949,4.65632724761963,0,91.1187823366566,0.0224255608559659,-0.0374995274156771,0
4283,4283,22.0244274139404,4.98999691009521,0,87.2879735285083,0.0310162444284983,-0.0298786267495934,0,20,22.0244274139404,4.98999691009521,0,87.2879735285083,0.0310162444284983,-0.0298786267495934,0
4284,4284,20.8603401184082,3.95259499549866,0,98.991540543805,0.0066695008620854,-0.0543908289332598,0,20,20.8603401184082,3.95259499549866,0,98.991540543805,0.0066695008620854,-0.0543908289332598,0
4285,4285,20.9540824890137,4.03116512298584,0,98.4654572354515,0.0087671666772921,-0.0528425611298749,0,20,20.9540824890137,4.03116512298584,0,98.4654572354515,0.0087671666772921,-0.0528425611298749,0
4286,4286,20.5750522613525,3.80954337120056,0,100.451444437697,0.00406929958384,-0.0578165740709358,0,20,20.5750522613525,3.80954337120056,0,100.451444437697,0.00406929958384,-0.0578165740709358,0
4287,4287,20.7014942169189,3.87840890884399,0,99.8361535798868,0.0054883418652275,-0.0562613826887602,0,20,20.7014942169189,3.87840890884399,0,99.8361535798868,0.0054883418652275,-0.0562613826887602,0
4288,4288,20.4326210021973,3.73902773857117,0,101.119571011058,0.0027126547265286,-0.0594314806789115,0,20,20.4326210021973,3.73902773857117,0,101.119571011058,0.0027126547265286,-0.0594314806789115,0
4289,4289,20.2788906097412,3.67498445510864,0,101.774266218177,0.0017730291187767,-0.0609649661322125,0,20,20.2788906097412,3.67498445510864,0,101.774266218177,0.0017730291187767,-0.0609649661322125,0
4290,4290,20.1682987213135,3.61906003952026,0,102.21879240052,0.0006167567891064,-0.0621632787952957,0,20,20.1682987213135,3.61906003952026,0,102.21879240052,0.0006167567891064,-0.0621632787952957,0
4291,4291,19.9401531219482,3.54879474639893,0,103.07158328059,0.0002283636854715,-0.064039458486734,0,20,19.9401531219482,3.54879474639893,0,103.07158328059,0.0002283636854715,-0.064039458486734,0
4292,4292,20.8375701904297,4.05717945098877,0,99.0712315534899,0.0111807234945308,-0.0533215939854129,0,20,20.8375701904297,4.05717945098877,0,99.0712315534899,0.0111807234945308,-0.0533215939854129,0
4293,4293,20.7711029052734,4.10941219329834,0,99.4300227700782,0.0140357433657548,-0.0531260327533323,0,20,20.7711029052734,4.10941219329834,0,99.4300227700782,0.0140357433657548,-0.0531260327533323,0
4294,4294,21.703426361084,6.18577432632446,0,86.9073039726558,0.0719729577763086,-0.0186463601140357,0,20,21.703426361084,6.18577432632446,0,86.9073039726558,0.0719729577763086,-0.0186463601140357,0
4295,4295,21.1514930725098,6.815749168396,0,90.4690086263486,0.0967667175549992,-0.015643295677596,0,20,21.1514930725098,6.815749168396,0,90.4690086263486,0.0967667175549992,-0.015643295677596,0
4296,4296,21.464204788208,6.65593099594116,0,87.7671684878114,0.0880388521725292,-0.0149801724268006,0,20,21.464204788208,6.65593099594116,0,87.7671684878114,0.0880388521725292,-0.0149801724268006,0
4297,4297,21.4995727539062,6.38218784332275,0,88.6039005809967,0.0803033459644843,-0.018319387826324,0,20,21.4995727539062,6.38218784332275,0,88.6039005809967,0.0803033459644843,-0.018319387826324,0
4298,4298,20.2926826477051,6.51943969726562,0,98.7839015450295,0.100432840367142,-0.0251737524654846,0,20,20.2926826477051,6.51943969726562,0,98.7839015450295,0.100432840367142,-0.0251737524654846,0
4299,4299,22.3089504241943,5.40251874923706,0,80.673874111409,0.0404796625929611,-0.0188430116013477,0,20,22.3089504241943,5.40251874923706,0,80.673874111409,0.0404796625929611,-0.0188430116013477,0
4300,4300,22.1144561767578,5.26801824569702,0,84.8291654429319,0.0388853333501219,-0.0246654703945351,0,20,22.1144561767578,5.26801824569702,0,84.8291654429319,0.0388853333501219,-0.0246654703945351,0
4301,4301,21.9762496948242,5.12888479232788,0,87.4433626226894,0.036277162216156,-0.0288590084911975,0,20,21.9762496948242,5.12888479232788,0,87.4433626226894,0.036277162216156,-0.0288590084911975,0
4302,4302,22.2515449523926,5.58891010284424,0,80.8155559921582,0.0469966519520141,-0.0175513770466607,0,20,22.2515449523926,5.58891010284424,0,80.8155559921582,0.0469966519520141,-0.0175513770466607,0
4303,4303,22.0179805755615,6.04758262634277,0,82.5818012049006,0.0636307741530572,-0.0156540305644137,0,20,22.0179805755615,6.04758262634277,0,82.5818012049006,0.0636307741530572,-0.0156540305644137,0
4304,4304,22.159107208252,5.79627275466919,0,81.4215297271906,0.0544542749916649,-0.0165696981476447,0,20,22.159107208252,5.79627275466919,0,81.4215297271906,0.0544542749916649,-0.0165696981476447,0
4305,4305,20.9407157897949,4.28129577636719,0,98.3856107183949,0.0187649387771807,-0.0500002177886384,0,20,20.9407157897949,4.28129577636719,0,98.3856107183949,0.0187649387771807,-0.0500002177886384,0
4306,4306,20.6793727874756,4.15665912628174,0,99.909614946697,0.0169819080551699,-0.0531260900500039,0,20,20.6793727874756,4.15665912628174,0,99.909614946697,0.0169819080551699,-0.0531260900500039,0
4307,4307,21.1771965026855,4.39854383468628,0,96.7836765241241,0.0204274504529049,-0.0468749942615365,0,20,21.1771965026855,4.39854383468628,0,96.7836765241241,0.0204274504529049,-0.0468749942615365,0
4308,4308,21.3767967224121,4.51757955551147,0,95.1786323888882,0.02246355352519,-0.0437501186468518,0,20,21.3767967224121,4.51757955551147,0,95.1786323888882,0.02246355352519,-0.0437501186468518,0
4309,4309,21.5515117645264,4.63301610946655,0,93.5233318884645,0.0245369823620544,-0.0406260096247637,0,20,21.5515117645264,4.63301610946655,0,93.5233318884645,0.0245369823620544,-0.0406260096247637,0
4310,4310,21.848560333252,4.86869525909424,0,89.9256163482587,0.0291326913118897,-0.0341003837830972,0,20,21.848560333252,4.86869525909424,0,89.9256163482587,0.0291326913118897,-0.0341003837830972,0
4311,4311,21.6998271942139,4.75032711029053,0,91.8558088759542,0.0268792225304011,-0.0375018514574302,0,20,21.6998271942139,4.75032711029053,0,91.8558088759542,0.0268792225304011,-0.0375018514574302,0
4312,4312,21.806734085083,4.99120855331421,0,90.0501984148992,0.0338219354974056,-0.033138576217876,0,20,21.806734085083,4.99120855331421,0,90.0501984148992,0.0338219354974056,-0.033138576217876,0
4313,4313,20.3623657226562,3.77450847625732,0,101.412414562862,0.0050600317883152,-0.0593740823599565,0,20,20.3623657226562,3.77450847625732,0,101.412414562862,0.0050600317883152,-0.0593740823599565,0
4314,4314,20.6367454528809,3.93522238731384,0,100.163502682232,0.0085371043265486,-0.0559845930046599,0,20,20.6367454528809,3.93522238731384,0,100.163502682232,0.0085371043265486,-0.0559845930046599,0
4315,4315,20.4580192565918,3.83807158470154,0,100.982278688321,0.0066622543675978,-0.058110713885909,0,20,20.4580192565918,3.83807158470154,0,100.982278688321,0.0066622543675978,-0.058110713885909,0
4316,4316,20.2045402526855,3.7081413269043,0,102.080841075555,0.0040777593953555,-0.0609377342287006,0,20,20.2045402526855,3.7081413269043,0,102.080841075555,0.0040777593953555,-0.0609377342287006,0
4317,4317,20.0586185455322,3.63694834709167,0,102.63438873179,0.0027258664671805,-0.062463787887316,0,20,20.0586185455322,3.63694834709167,0,102.63438873179,0.0027258664671805,-0.062463787887316,0
4318,4318,19.892126083374,3.56773114204407,0,103.250135957726,0.001602359477725,-0.0640421085013687,0,20,19.892126083374,3.56773114204407,0,103.250135957726,0.001602359477725,-0.0640421085013687,0
4319,4319,19.6773147583008,3.48999428749084,0,104.016485886003,0.0006507350016584,-0.065894381097461,0,20,19.6773147583008,3.48999428749084,0,104.016485886003,0.0006507350016584,-0.065894381097461,0
4320,4320,19.4010047912598,3.41239142417908,0,104.93697731956,0.0004032839507959,-0.0679343963929922,0,20,19.4010047912598,3.41239142417908,0,104.93697731956,0.0004032839507959,-0.0679343963929922,0
4321,4321,20.4657115936279,3.9939911365509,0,100.978352338222,0.0129420061885882,-0.0562502887678173,0,20,20.4657115936279,3.9939911365509,0,100.978352338222,0.0129420061885882,-0.0562502887678173,0
4322,4322,20.4987449645996,3.94836759567261,0,100.863315850126,0.0106561526978742,-0.056618488705711,0,20,20.4987449645996,3.94836759567261,0,100.863315850126,0.0106561526978742,-0.056618488705711,0
4323,4323,20.3745708465576,4.03407764434814,0,101.431259499881,0.0156643122684072,-0.0562513133797306,0,20,20.3745708465576,4.03407764434814,0,101.431259499881,0.0156643122684072,-0.0562513133797306,0
4324,4324,21.4804706573486,5.94069337844849,0,90.5738445425674,0.0679021428099368,-0.0246246179585193,0,20,21.4804706573486,5.94069337844849,0,90.5738445425674,0.0679021428099368,-0.0246246179585193,0
4325,4325,21.1076412200928,6.08697748184204,0,93.7788716096033,0.0774297167423644,-0.0260561499140905,0,20,21.1076412200928,6.08697748184204,0,93.7788716096033,0.0774297167423644,-0.0260561499140905,0
4326,4326,19.222957611084,6.03316926956177,0,105.547662634142,0.100612387208225,-0.034994547475371,0,20,19.222957611084,6.03316926956177,0,105.547662634142,0.100612387208225,-0.034994547475371,0
4327,4327,20.6536540985107,6.3096227645874,0,96.5594630180342,0.0896511571409228,-0.0260591506089112,0,20,20.6536540985107,6.3096227645874,0,96.5594630180342,0.0896511571409228,-0.0260591506089112,0
4328,4328,21.7403182983398,5.10931205749512,0,90.4307509483469,0.0386249960692029,-0.0324914743198238,0,20,21.7403182983398,5.10931205749512,0,90.4307509483469,0.0386249960692029,-0.0324914743198238,0
4329,4329,22.0122928619385,5.42273664474487,0,85.7495101550554,0.0451786197494504,-0.024387814720157,0,20,22.0122928619385,5.42273664474487,0,85.7495101550554,0.0451786197494504,-0.024387814720157,0
4330,4330,21.8215618133545,5.25791215896606,0,89.0331565198884,0.0424620404644176,-0.0294903714560588,0,20,21.8215618133545,5.25791215896606,0,89.0331565198884,0.0424620404644176,-0.0294903714560588,0
4331,4331,21.9016723632812,5.589684009552,0,86.5698677362531,0.0517886959433238,-0.0238954652809675,0,20,21.9016723632812,5.589684009552,0,86.5698677362531,0.0517886959433238,-0.0238954652809675,0
4332,4332,21.7489013671875,5.77831745147705,0,87.8793200972573,0.0595372789427842,-0.0235517970332276,0,20,21.7489013671875,5.77831745147705,0,87.8793200972573,0.0595372789427842,-0.0235517970332276,0
4333,4333,20.8292770385742,4.34342336654663,0,98.9951238910491,0.0224642049797144,-0.050000004202937,0,20,20.8292770385742,4.34342336654663,0,98.9951238910491,0.0224642049797144,-0.050000004202937,0
4334,4334,20.5681591033936,4.21084880828857,0,100.467211555172,0.0204275391073314,-0.0531250085865876,0,20,20.5681591033936,4.21084880828857,0,100.467211555172,0.0204275391073314,-0.0531250085865876,0
4335,4335,20.267728805542,4.07943439483643,0,101.932315896619,0.0187649731143717,-0.0562502163498159,0,20,20.267728805542,4.07943439483643,0,101.932315896619,0.0187649731143717,-0.0562502163498159,0
4336,4336,21.0620632171631,4.47223472595215,0,97.4714239762367,0.0245492387968684,-0.0468750360956657,0,20,21.0620632171631,4.47223472595215,0,97.4714239762367,0.0245492387968684,-0.0468750360956657,0
4337,4337,21.2617664337158,4.60182571411133,0,95.9293185779659,0.0269052394460619,-0.0437538003691248,0,20,21.2617664337158,4.60182571411133,0,95.9293185779659,0.0269052394460619,-0.0437538003691248,0
4338,4338,21.4301776885986,4.72980260848999,0,94.3998161242931,0.0294958377026703,-0.0406729959349534,0,20,21.4301776885986,4.72980260848999,0,94.3998161242931,0.0294958377026703,-0.0406729959349534,0
4339,4339,21.5946826934814,4.86013031005859,0,92.6557759436871,0.032011504805634,-0.0373746046098081,0,20,21.5946826934814,4.86013031005859,0,92.6557759436871,0.032011504805634,-0.0373746046098081,0
4340,4340,21.5198059082031,4.98714971542358,0,93.0320957283057,0.0372975582040606,-0.0365867600429006,0,20,21.5198059082031,4.98714971542358,0,93.0320957283057,0.0372975582040606,-0.0365867600429006,0
4341,4341,20.15354347229,3.75455927848816,0,102.341065268431,0.006664959816962,-0.0606371836495016,0,20,20.15354347229,3.75455927848816,0,102.341065268431,0.006664959816962,-0.0606371836495016,0
4342,4342,20.2716789245605,3.83675527572632,0,101.890735170126,0.0087670193600036,-0.0590926474100139,0,20,20.2716789245605,3.83675527572632,0,101.890735170126,0.0087670193600036,-0.0590926474100139,0
