x,y,u,v
-0.997926991915811,0.855944209953183,0.00148846304192418,1.00112143060374
-0.997926991915811,0.919770862832244,6.93437721041057e-05,1.00161649286799
-0.997926991915811,0.981033949053111,-0.00133024750229431,1.00111709822315
-0.997926991915811,1.03956271732697,-0.00214972749540978,0.999915895599283
-0.997926991915811,1.09519403737191,-0.00216112982810955,0.998522384450089
-0.997926991915811,1.14777285457348,-0.00147413537959793,0.997417523545639
-0.997926991915811,1.19715262212937,-0.000402610320525776,0.996881182318484
-0.997926991915811,1.2431957094683,0.000702783906244932,0.996967280320226
-0.997926991915811,1.28577378579426,0.00157825685694962,0.997553562395152
-0.997926991915811,1.32476817766583,0.00209452850166774,0.998448148623711
-0.997926991915811,1.36007019956889,0.00224571115294708,0.999457480390133
-0.997926991915811,1.39158145645713,0.00210542129220182,1.0004459514174
-0.997926991915811,1.4192141171553,0.00177952564018209,1.00133109326147
-0.997926991915811,1.44289115712439,0.00137063273236174,1.00208723125458
-0.997926991915811,1.46254656749955,0.000959778710796981,1.00270691813885
-0.997926991915811,1.47812552017162,0.000601749179546076,1.00320211795053
-0.997926991915811,1.48958443640864,0.000327723714823829,1.0035713110887
-0.997926991915811,1.49689048787372,0.000150645780413946,1.00381886990652
-0.997926991915811,1.5,7.48052879289578e-05,1.00392201951218
-0.993056290939091,-1.5,0.00210898885854646,1.0035951520205
-0.993056290939091,-1.49689048787372,0.00205236847079572,1.00353389262564
-0.993056290939091,-1.48958443640864,0.00191786098443927,1.00339283641567
-0.993056290939091,-1.47812552017162,0.0016982911224255,1.00321065461457
-0.993056290939091,-1.46254656749955,0.00137748575509809,1.0030033588377
-0.993056290939091,-1.44289115712439,0.000938007385296428,1.00277861300014
-0.993056290939091,-1.4192141171553,0.00037410202782297,1.00250570791743
-0.993056290939091,-1.39158145645713,-0.000293325263842934,1.00213791674015
-0.993056290939091,-1.36007019956889,-0.00100254843643517,1.0016081210014
-0.993056290939091,-1.32476817766583,-0.00164261566040036,1.0008712528834
-0.993056290939091,-1.28577378579426,-0.00206155668662492,0.999926360125554
-0.993056290939091,-1.2431957094683,-0.00209881377310967,0.998865954089364
-0.993056290939091,-1.19715262212937,-0.0016458771111635,0.997879512670969
-0.993056290939091,-1.14777285457348,-0.00072006164731596,0.997237459226409
-0.993056290939091,-1.09519403737191,0.000478645057098092,0.997196221998178
-0.993056290939091,-1.03956271732697,0.00157585738568143,0.997878693102828
-0.993056290939091,-0.981033949053111,0.00212951478750154,0.999143152128743
-0.993056290939091,-0.919770862832244,0.00182839572198924,1.00055845998326
-0.993056290939091,-0.855944209953183,0.000699446328508523,1.00152050645364
-0.993056290939091,-0.789731886805503,-0.000801920461403938,1.00153487687598
-0.993056290939091,-0.721318439055935,-0.00193621060138449,1.00052277736374
-0.993056290939091,-0.650894547290288,-0.00205118642139251,0.998972874095241
-0.993056290939091,-0.578656495555098,-0.00100375598460151,0.997754793854415
-0.993056290939091,-0.504805624280668,0.000656099156321657,0.997639761339373
-0.993056290939091,-0.429547769110544,0.00193358090139668,0.998778277722831
-0.993056290939091,-0.353092687201682,0.00199365617366644,1.00051694561481
-0.993056290939091,-0.275653472594394,0.000750893963807046,1.00175003486599
-0.993056290939091,-0.197445962281637,-0.00100228935522601,1.00164812476333
-0.993056290939091,-0.118688134633086,-0.00208702600051333,1.00025647309444
-0.993056290939091,-0.0395995018507187,-0.00174909854776408,0.99851479588414
-0.993056290939091,0.0395995018507187,-0.000211438278503994,0.997620185310162
-0.993056290939091,0.118688134633086,0.00146952483434483,0.998185682351128
-0.993056290939091,0.197445962281637,0.00214451316774246,0.9998097215447
-0.993056290939091,0.275653472594394,0.00137331141855066,1.00137272905657
-0.993056290939091,0.353092687201682,-0.000299889984808572,1.00182819447313
-0.993056290939091,0.429547769110544,-0.00176045523370105,1.00090055628712
-0.993056290939091,0.504805624280667,-0.00209460169958226,0.999212740385269
-0.993056290939091,0.578656495555098,-0.00114838954145572,0.997810834758498
-0.993056290939091,0.650894547290288,0.000453838400827587,0.997483036623105
-0.993056290939091,0.721318439055935,0.00177316277258612,0.998322123311759
-0.993056290939091,0.789731886805503,0.00212728243044372,0.999774675999531
-0.993056290939091,0.855944209953183,0.00141630430955323,1.00103444939158
-0.993056290939091,0.919770862832244,7.08673182443339e-05,1.00150097772036
-0.993056290939091,0.981033949053111,-0.0012562199952942,1.0010238148438
-0.993056290939091,1.03956271732697,-0.00203344478712533,0.999880781511227
-0.993056290939091,1.09519403737191,-0.00204477847853915,0.998555555544255
-0.993056290939091,1.14777285457348,-0.00139459786790531,0.997504843488332
-0.993056290939091,1.19715262212937,-0.000380899021079359,0.996994574335309
-0.993056290939091,1.2431957094683,0.00066329746643251,0.997076520148445
-0.993056290939091,1.28577378579426,0.00148731014314918,0.9976352058173
-0.993056290939091,1.32476817766583,0.00196807700198877,0.998489121392408
-0.993056290939091,1.36007019956889,0.00209970696086132,0.999454974139147
-0.993056290939091,1.39158145645713,0.00195187139618301,1.00040429130019
-0.993056290939091,1.4192141171553,0.00162520565861044,1.00125852872484
-0.993056290939091,1.44289115712439,0.00121762959948342,1.00199272949273
-0.993056290939091,1.46254656749955,0.000807083611225225,1.00259867047837
-0.993056290939091,1.47812552017162,0.000446744987623679,1.00308638525704
-0.993056290939091,1.48958443640864,0.000167538709714907,1.00345215595086
-0.993056290939091,1.49689048787372,-1.57737561133123e-05,1.00369765414787
-0.993056290939091,1.5,-9.52597321490799e-05,1.003799808284
-0.985417013447747,-1.5,0.00227495125758442,1.00344404914407
-0.985417013447747,-1.49689048787372,0.00220901030544844,1.00338315063978
-0.985417013447748,-1.48958443640864,0.00205522907704792,1.0032411806992
-0.985417013447747,-1.47812552017162,0.00181276323982897,1.00305352960829
-0.985417013447747,-1.46254656749955,0.00147322951385471,1.00283658294087
-0.985417013447748,-1.44289115712439,0.00102541924335032,1.0026012650024
-0.985417013447747,-1.4192141171553,0.00046680630801446,1.002322489372
-0.985417013447747,-1.39158145645713,-0.000181850849795164,1.00195971830322
-0.985417013447747,-1.36007019956889,-0.000863081912458523,1.00145229786021
-0.985417013447747,-1.32476817766583,-0.00147467673735448,1.00075932464403
-0.985417013447747,-1.28577378579426,-0.00187713542411815,0.999879597885111
-0.985417013447747,-1.2431957094683,-0.0019232614860924,0.998897818771223
-0.985417013447747,-1.19715262212937,-0.00151398025466059,0.997987543120241
-0.985417013447747,-1.14777285457348,-0.000666077978240617,0.997397054088305
-0.985417013447747,-1.09519403737191,0.00043536293459967,0.997361580845439
-0.985417013447747,-1.03956271732697,0.00144483812975047,0.997993682400225
-0.985417013447747,-0.981033949053111,0.00195455304123303,0.999162245524877
-0.985417013447747,-0.919770862832244,0.00167742544069407,1.00046992233454
-0.985417013447748,-0.855944209953183,0.000637974020502618,1.00136000015253
-0.985417013447747,-0.789731886805503,-0.000744359321217403,1.00137712053713
-0.985417013447747,-0.721318439055935,-0.00178855325748007,1.00044857043072
-0.985417013447747,-0.650894547290288,-0.00189375659157017,0.999024352667312
-0.985417013447747,-0.578656495555098,-0.000928206112090371,0.997905205400688
-0.985417013447747,-0.504805624280668,0.000601558848316892,0.997801492092713
-0.985417013447747,-0.429547769110544,0.00177894508197258,0.998851776497369
-0.985417013447747,-0.353092687201682,0.00183487250825326,1.00045438452277
-0.985417013447747,-0.275653472594394,0.000690466913485971,1.00159109754631
-0.985417013447747,-0.197445962281637,-0.000924132913452871,1.00149800897883
-0.985417013447747,-0.118688134633086,-0.00192298738491966,1.00021693386384
-0.985417013447747,-0.0395995018507187,-0.00161129315854653,0.998613166013106
-0.985417013447747,0.0395995018507187,-0.000194383762779719,0.997789131280449
-0.985417013447747,0.118688134633086,0.00135458808410012,0.998309385645188
-0.985417013447747,0.197445962281637,0.00197684602254442,0.99980415402148
-0.985417013447747,0.275653472594394,0.00126690735742827,1.00124237068624
-0.985417013447747,0.353092687201682,-0.00027394502685201,1.00166036140233
-0.985417013447747,0.429547769110544,-0.00161892412349673,1.00080424443325
-0.985417013447747,0.504805624280667,-0.00192614539398532,0.999247630824378
-0.985417013447747,0.578656495555098,-0.00105378516022474,0.997953885935914
-0.985417013447747,0.650894547290288,0.000423001010437518,0.997648813917856
-0.985417013447747,0.721318439055935,0.00163928211914317,0.99841790024121
-0.985417013447747,0.789731886805503,0.00196637894705204,0.999751463038011
-0.985417013447747,0.855944209953183,0.00131230890228475,1.00090699277172
-0.985417013447747,0.919770862832244,7.3671842335231e-05,1.00133166829172
-0.985417013447747,0.981033949053111,-0.00114833312493392,1.00088706530017
-0.985417013447747,1.03956271732697,-0.00186433337168917,0.999829255841736
-0.985417013447747,1.09519403737191,-0.00187562250240376,0.998604029386021
-0.985417013447747,1.14777285457348,-0.00127891531566425,0.997632503282071
-0.985417013447747,1.19715262212937,-0.000349266403857454,0.997160148859097
-0.985417013447747,1.2431957094683,0.000605806248382721,0.997235527450883
-0.985417013447747,1.28577378579426,0.00135457584439387,0.997753069130566
-0.985417013447747,1.32476817766583,0.00178293504557314,0.998546426093358
-0.985417013447747,1.36007019956889,0.00188494817839587,0.999447318480504
-0.985417013447747,1.39158145645713,0.00172456829456776,1.00033769780402
-0.985417013447747,1.4192141171553,0.00139486546333964,1.0011447783144
-0.985417013447747,1.44289115712439,0.000987031152245889,1.00184465508958
-0.985417013447747,1.46254656749955,0.000574577138199327,1.00242796119908
-0.985417013447747,1.47812552017162,0.000208618489339194,1.00290164847487
-0.985417013447747,1.48958443640864,-7.94857577726406e-05,1.00325874581882
-0.985417013447747,1.49689048787372,-0.000271707925412037,1.00349788793687
-0.985417013447747,1.5,-0.000355863011927158,1.00359700093043
-0.975031044999702,-1.5,0.0024926969260194,1.00320491386754
-0.975031044999702,-1.49689048787372,0.0024165764307568,1.00314637363809
-0.975031044999702,-1.48958443640864,0.00224103938949008,1.00300813003526
-0.975031044999702,-1.47812552017162,0.00197126254672561,1.00282082784038
-0.975031044999702,-1.46254656749955,0.00160762403715062,1.00259981921698
-0.975031044999702,-1.44289115712439,0.00114718156684374,1.00235855327955
-0.975031044999702,-1.4192141171553,0.00059234630172096,1.0020784870223
-0.975031044999702,-1.39158145645713,-3.57259522672874e-05,1.00172668064329
-0.975031044999702,-1.36007019956889,-0.000684570044079022,1.00125064847843
-0.975031044999702,-1.32476817766583,-0.00126273187046622,1.00061471357701
-0.975031044999702,-1.28577378579426,-0.00164619077430608,0.999817565685777
-0.975031044999702,-1.2431957094683,-0.00170440230042299,0.998934360614546
-0.975031044999702,-1.19715262212937,-0.00135008516211281,0.99811917819446
-0.975031044999702,-1.14777285457348,-0.000599449663463346,0.997593046394696
-0.975031044999702,-1.09519403737191,0.00038088367876614,0.997565170761847
-0.975031044999702,-1.03956271732697,0.00128122870189866,0.998135407755052
-0.975031044999702,-0.981033949053111,0.00173632171044391,0.999185817113309
-0.975031044999702,-0.919770862832244,0.00148904949666945,1.00036075872023
-0.975031044999702,-0.855944209953183,0.000560887237746336,1.00116208140724
-0.975031044999702,-0.789731886805503,-0.000673454186282747,1.00118259892426
-0.975031044999702,-0.721318439055935,-0.00160560375914121,1.00035714029637
-0.975031044999702,-0.650894547290288,-0.00169857706630577,0.999087990805199
-0.975031044999702,-0.578656495555098,-0.000834689872866161,0.998090922357278
-0.975031044999702,-0.504805624280668,0.000533476143301756,0.998001160981889
-0.975031044999702,-0.429547769110544,0.00158655012974666,0.998942563570144
-0.975031044999702,-0.353092687201682,0.00163736579789594,1.00037727549055
-0.975031044999702,-0.275653472594394,0.000615240979654628,1.00139504776148
-0.975031044999702,-0.197445962281637,-0.00082710186986282,1.00131285082066
-0.975031044999702,-0.118688134633086,-0.00171919558463986,1.00016820727024
-0.975031044999702,-0.0395995018507187,-0.00144004544276603,0.998734612142091
-0.975031044999702,0.0395995018507187,-0.000173142091948106,0.997997665783192
-0.975031044999702,0.118688134633086,0.00121185887102956,0.998462100825878
-0.975031044999702,0.197445962281637,0.00176863611729521,0.999797358253897
-0.975031044999702,0.275653472594394,0.00113487598631177,1.0010816034175
-0.975031044999702,0.353092687201682,-0.000241469815690087,1.00145334992905
-0.975031044999702,0.429547769110544,-0.0014427402693506,1.00068549384469
-0.975031044999702,0.504805624280667,-0.00171643822898512,0.99929079475339
-0.975031044999702,0.578656495555098,-0.000935767046401114,0.998130529462857
-0.975031044999702,0.650894547290288,0.000385220517063102,0.997853525005772
-0.975031044999702,0.721318439055935,0.00147354209335302,0.998536246853008
-0.975031044999702,0.789731886805503,0.00176716344823759,0.99972298643436
-0.975031044999702,0.855944209953183,0.00118391521061462,1.00074989091841
-0.975031044999702,0.919770862832244,7.8078613568071e-05,1.00112289306285
-0.975031044999702,0.981033949053111,-0.0010132726018395,1.00071839153065
-0.975031044999702,1.03956271732697,-0.00165316539277,0.999765598499255
-0.975031044999702,1.09519403737191,-0.00166445875384544,0.998663507431269
-0.975031044999702,1.14777285457348,-0.00113437493347383,0.997789256633631
-0.975031044999702,1.19715262212937,-0.000309533617065798,0.997363035955757
-0.975031044999702,1.2431957094683,0.000534163229163108,0.997429322238353
-0.975031044999702,1.28577378579426,0.00118849371140902,0.997894697797035
-0.975031044999702,1.32476817766583,0.0015504076563954,0.998611422547952
-0.975031044999702,1.36007019956889,0.00161386492399822,0.999429673967279
-0.975031044999702,1.39158145645713,0.00143571839119635,1.00024418481517
-0.975031044999702,1.4192141171553,0.00109967712238855,1.00098929227499
-0.975031044999702,1.44289115712439,0.000688693774198903,1.00164237700345
-0.975031044999702,1.46254656749955,0.000271000628870196,1.00219269839041
-0.975031044999702,1.47812552017162,-0.00010416467015259,1.00264333931868
-0.975031044999702,1.48958443640864,-0.000403770391814965,1.00298409304555
-0.975031044999702,1.49689048787372,-0.000605695431504417,1.00321141942706
-0.975031044999702,1.5,-0.000694404092991467,1.00330533088692
-0.961927438082925,-1.5,0.00275067808791124,1.0028600653854
-0.961927438082925,-1.49689048787372,0.00266468383621517,1.00280617910248
-0.961927438082925,-1.48958443640864,0.00246751656432625,1.00267762111446
-0.961927438082925,-1.47812552017162,0.00216923574944755,1.00249959599323
-0.961927438082925,-1.46254656749955,0.00177844462086405,1.00228505996121
-0.961927438082925,-1.44289115712439,0.0013013617694116,1.00204812470627
-0.961927438082925,-1.4192141171553,0.000746873456635673,1.00177637062517
-0.961927438082925,-1.39158145645713,0.000137529575573443,1.00144481505213
-0.961927438082925,-1.36007019956889,-0.000479168134074495,1.00101016099001
-0.961927438082925,-1.32476817766583,-0.00102339913720807,1.0004426203061
-0.961927438082925,-1.28577378579426,-0.00138819040416333,0.99974105153726
-0.961927438082925,-1.2431957094683,-0.0014614636632664,0.998970151911838
-0.961927438082925,-1.19715262212937,-0.0011690829535708,0.998262627087268
-0.961927438082925,-1.14777285457348,-0.000526742761374317,0.997809325808528
-0.961927438082925,-1.09519403737191,0.000319255457744055,0.997790743597657
-0.961927438082925,-1.03956271732697,0.00109873872896176,0.998292701597267
-0.961927438082925,-0.981033949053111,0.00149340916190752,0.99921204962946
-0.961927438082925,-0.919770862832244,0.00127925644870913,1.00023954861244
-0.961927438082925,-0.855944209953183,0.000474343998748062,1.00094227294777
-0.961927438082925,-0.789731886805502,-0.000596141901890502,1.00096657531506
-0.961927438082925,-0.721318439055935,-0.00140419043715135,1.00025572988338
-0.961927438082925,-0.650894547290288,-0.00148347979495006,0.999158957129059
-0.961927438082925,-0.578656495555098,-0.000731906203519701,0.99829761512757
-0.961927438082925,-0.504805624280668,0.000457609892694194,0.998223339944496
-0.961927438082925,-0.429547769110544,0.00137329001563735,0.999043669669811
-0.961927438082925,-0.353092687201682,0.0014185368194566,1.0002916958425
-0.961927438082925,-0.275653472594394,0.000531779192372508,1.00117720190393
-0.961927438082925,-0.197445962281637,-0.000719927362338176,1.00110711784273
-0.961927438082925,-0.118688134633086,-0.00149384689981053,1.00011414537372
-0.961927438082925,-0.0395995018507187,-0.00125060466602758,0.998869751847667
-0.961927438082925,0.0395995018507187,-0.000149557279823169,0.998229636454086
-0.961927438082925,0.118688134633086,0.00105414306933673,0.998632020886047
-0.961927438082925,0.197445962281637,0.00153856757755919,0.999789934838097
-0.961927438082925,0.275653472594394,0.000989166006279947,1.00090300963777
-0.961927438082925,0.353092687201682,-0.000205116154520033,1.0012233407774
-0.961927438082925,0.429547769110545,-0.00124728860619766,1.00055363129359
-0.961927438082925,0.504805624280667,-0.0014837829182561,0.999338982308058
-0.961927438082925,0.578656495555098,-0.000804393621754526,0.998327153603911
-0.961927438082925,0.650894547290288,0.000344397868336889,0.998081393858954
-0.961927438082925,0.721318439055935,0.00129133159355832,0.998668118630428
-0.961927438082925,0.789731886805502,0.00154810983794526,0.999691624496932
-0.961927438082925,0.855944209953183,0.0010433966974868,1.00057552810119
-0.961927438082925,0.919770862832244,8.46332564260646e-05,1.00089102653733
-0.961927438082925,0.981033949053111,-0.000862042343972187,1.00053098450015
-0.961927438082925,1.03956271732697,-0.00141767208371511,0.999694695357839
-0.961927438082925,1.09519403737191,-0.00142903278871156,0.998729061487405
-0.961927438082925,1.14777285457348,-0.000972903870687996,0.997962205315941
-0.961927438082925,1.19715262212937,-0.000264561739278284,0.997586135779846
-0.961927438082925,1.2431957094683,0.000454948701604919,0.997640584527426
-0.961927438082925,1.28577378579426,0.00100331660802819,0.99804552718876
-0.961927438082925,1.32476817766583,0.00128961947744025,0.998673722579317
-0.961927438082925,1.36007019956889,0.00130763841250437,0.999395770285703
-0.961927438082925,1.39158145645713,0.00110639420978165,1.00012047224333
-0.961927438082925,1.4192141171553,0.000759354827042579,1.00079013624789
-0.961927438082925,1.44289115712439,0.000340635189871928,1.00138359496689
-0.961927438082925,1.46254656749955,-8.68309513716291e-05,1.00188888224214
-0.961927438082925,1.47812552017162,-0.000474913604532828,1.00230538459911
-0.961927438082925,1.48958443640864,-0.000788008274368501,1.00262103896333
-0.961927438082925,1.49689048787372,-0.00100016624667709,1.0028312693668
-0.961927438082925,1.5,-0.0010934791875727,1.00291822591175
-0.946142744770198,-1.5,0.00302673359625704,1.0023963935673
-0.946142744770198,-1.49689048787372,0.00293186720150901,1.00234959681785
-0.946142744770198,-1.48958443640864,0.00271508104234225,1.00223723813312
-0.946142744770198,-1.47812552017162,0.0023902463408158,1.0020789671179
-0.946142744770198,-1.46254656749955,0.00197282795516889,1.00188462658337
-0.946142744770198,-1.44289115712439,0.00147772275165803,1.00166678927996
-0.946142744770198,-1.4192141171553,0.00092099188996267,1.00141753484443
-0.946142744770198,-1.39158145645713,0.000327605103695754,1.0011188745099
-0.946142744770198,-1.36007019956889,-0.000259272075631331,1.00073677551615
-0.946142744770198,-1.32476817766583,-0.000771398193060477,1.000247470217
-0.946142744770198,-1.28577378579426,-0.00111925294601627,0.999650335202008
-0.946142744770198,-1.2431957094683,-0.00120986030967726,0.998999494425999
-0.946142744770198,-1.19715262212937,-0.00098277088745834,0.998406016160899
-0.946142744770198,-1.14777285457348,-0.000453260447482566,0.998029830704996
-0.946142744770198,-1.09519403737191,0.000253301410127335,0.998022160400213
-0.946142744770198,-1.03956271732697,0.000907543632790474,0.998454495966797
-0.946142744770198,-0.981033949053111,0.00123971487946424,0.999239160856404
-0.946142744770198,-0.919770862832244,0.00106002887486859,1.00011482584289
-0.946142744770198,-0.855944209953183,0.00038296607137456,1.00071599021384
-0.946142744770198,-0.789731886805503,-0.000517619460260046,1.00074420813275
-0.946142744770198,-0.721318439055935,-0.00119693114878711,1.00015154709752
-0.946142744770198,-0.650894547290288,-0.00126183542086092,0.999232492218378
-0.946142744770198,-0.578656495555098,-0.000626372485278765,0.998511104231758
-0.946142744770198,-0.504805624280668,0.000378295230955529,0.998452758802574
-0.946142744770198,-0.429547769110544,0.00115185324695798,0.99914820578722
-0.946142744770198,-0.353092687201682,0.00119145438603995,1.00020368301436
-0.946142744770198,-0.275653472594394,0.000445012105243339,1.00095275688657
-0.946142744770198,-0.197445962281637,-0.000609160742093492,1.00089516009969
-0.946142744770198,-0.118688134633086,-0.00126059693238531,1.00005858069946
-0.946142744770198,-0.0395995018507187,-0.00105441761898836,0.999009300198422
-0.946142744770198,0.0395995018507187,-0.000125014003060863,0.998469048917444
-0.946142744770198,0.118688134633086,0.000891049671461995,0.998807457243911
-0.946142744770198,0.197445962281637,0.00130066062275385,0.999782493820984
-0.946142744770198,0.275653472594394,0.000838738336604063,1.00071907324371
-0.946142744770198,0.353092687201682,-0.000166881482868314,1.00098638852848
-0.946142744770198,0.429547769110544,-0.00104412919809065,1.00041792213174
-0.946142744770198,0.504805624280667,-0.00124192906724712,0.999388994830422
-0.946142744770198,0.578656495555098,-0.000667230155535184,0.998530295264239
-0.946142744770198,0.650894547290288,0.000303444773051636,0.998316812534762
-0.946142744770198,0.721318439055935,0.00110418496637256,0.998804585497101
-0.946142744770198,0.789731886805503,0.00132306968341301,0.99965977249274
-0.946142744770198,0.855944209953183,0.00089995692385592,1.00039621711629
-0.946142744770198,0.919770862832244,9.37548056152426e-05,1.00065233428088
-0.946142744770198,0.981033949053111,-0.000702862100873876,1.00033795101186
-0.946142744770198,1.03956271732697,-0.00117106734020351,0.999621403742504
-0.946142744770198,1.09519403737191,-0.00118247606620776,0.998795792871452
-0.946142744770198,1.14777285457348,-0.000803122003357483,0.998138499144293
-0.946142744770198,1.19715262212937,-0.000215945539483075,0.997812347385509
-0.946142744770198,1.2431957094683,0.000373981210629196,0.99785187008615
-0.946142744770198,1.28577378579426,0.00081108155022839,0.998190673973375
