"step","mean_nu"
1182000,2.8648252e-05
1183000,3.139037e-05
1184000,2.2994544e-05
1185000,2.7245194e-05
1186000,2.7908734e-05
1187000,5.8504847e-05
1188000,-4.9759933e-06
1189000,2.1582246e-05
1190000,1.7544118e-05
1191000,2.6264572e-05
1192000,2.5658515e-05
1193000,2.0657877e-05
1194000,2.4023195e-05
1195000,9.068374e-06
1196000,-0.0030509431
1197000,-0.0010830447
1198000,-0.0003207229
1199000,-0.0001485971
1200000,-0.00016210659
1201000,-5.6023262e-05
1202000,-5.6351473e-06
1203000,1.8807403e-05
1204000,0.0007458723
1205000,2.4402472e-05
1206000,2.7978125e-05
1207000,2.968149e-05
1208000,3.7532573e-05
1209000,3.8868555e-05
1210000,3.3633638e-05
1211000,2.885286e-05
1212000,3.449529e-05
1213000,1.36264935e-05
1214000,1.9150677e-05
1215000,7.099067e-05
1216000,3.8759827e-05
1217000,2.292149e-05
1218000,1.679001e-05
1219000,1.6617807e-05
1220000,2.1594466e-05
1221000,2.4342013e-05
1222000,1.7593853e-05
1223000,2.1897033e-05
1224000,1.8838127e-05
1225000,-0.0014214227
1226000,1.7733524e-05
1227000,2.523001e-06
1228000,3.2953365e-05
1229000,1.2827308e-05
1230000,2.223537e-05
1231000,2.7622884e-05
1232000,2.073011e-05
1233000,2.578228e-05
1234000,2.8185792e-05
1235000,2.9273575e-05
1236000,2.8691562e-05
1237000,2.605577e-05
1238000,1.7249464e-05
1239000,2.290228e-05
1240000,2.3095428e-05
1241000,1.5559703e-05
1242000,2.5298143e-05
1243000,2.2410703e-05
1244000,1.864237e-05
1245000,1.8952729e-05
1246000,1.9846239e-05
1247000,3.4222223e-05
1248000,4.0847783e-05
1249000,3.1926702e-05
1250000,2.5815854e-05
1251000,2.0350806e-05
1252000,1.5957157e-05
1253000,2.1332064e-05
1254000,2.5538664e-05
1255000,4.211257e-06
1256000,2.5398744e-05
1257000,3.4875753e-05
1258000,1.6771462e-05
1259000,2.4892142e-05
1260000,2.5510746e-05
1261000,3.3050484e-05
1262000,2.6785852e-05
1263000,1.1065613e-05
1264000,3.104877e-05
1265000,2.396152e-05
1266000,1.8727149e-05
1267000,3.3724842e-05
1268000,2.9815774e-05
1269000,2.6132755e-05
1270000,1.421281e-05
1271000,1.5866357e-05
1272000,2.1607526e-05
1273000,2.1542415e-05
1274000,2.3190785e-05
1275000,3.41422e-05
1276000,4.70734e-05
1277000,2.8063272e-05
1278000,2.9306988e-05
1279000,1.7399774e-05
1280000,3.0921845e-05
1281000,2.5554258e-05
1282000,2.4009221e-05
1283000,3.66981e-05
1284000,1.0300653e-05
1285000,2.6982721e-05
1286000,3.9683575e-05
1287000,5.6960147e-05
1288000,2.2413229e-05
1289000,2.8132028e-05
1290000,2.3815786e-05
1291000,2.641358e-05
1292000,1.8504807e-05
1293000,2.5578178e-05
1294000,2.6719857e-05
1295000,2.3744155e-05
1296000,2.279358e-05
1297000,3.0281393e-05
1298000,2.1618042e-05
1299000,2.5934234e-05
1300000,2.407089e-05
1301000,2.3892122e-05
1302000,2.5541067e-05
1303000,2.4915102e-05
1304000,3.1039304e-05
1305000,2.0154599e-05
1306000,2.655857e-05
1307000,2.042025e-05
1308000,2.3518198e-05
1309000,2.4339311e-05
1310000,2.1607588e-05
1311000,2.0634428e-05
1312000,2.2699476e-05
1313000,1.8282375e-05
1314000,3.082834e-05
1315000,2.7972153e-05
1316000,1.6869992e-05
1317000,1.982798e-05
1318000,3.2250457e-05
1319000,2.0712974e-05
1320000,1.7979588e-05
1321000,1.8391192e-05
1322000,2.5104933e-05
1323000,2.3043971e-05
1324000,3.4735447e-05
1325000,1.6214695e-05
1326000,1.579011e-05
1327000,3.2728556e-05
1328000,2.7732822e-05
1329000,3.4300167e-05
1330000,2.7016316e-05
1331000,1.8736273e-05
1332000,2.6161084e-05
1333000,4.0618794e-05
1334000,2.5678275e-05
1335000,3.0547013e-05
1336000,5.1390587e-05
1337000,2.8908262e-05
1338000,3.0114808e-05
1339000,3.152829e-05
1340000,3.4176053e-05
1341000,2.5926693e-05
1342000,3.395587e-05
1343000,2.7593404e-05
1344000,2.3608478e-05
1345000,2.637996e-05
1346000,3.4755987e-05
1347000,0.0006446157
1348000,3.0245164e-05
1349000,1.889985e-05
1350000,3.138728e-05
1351000,3.0058462e-05
1352000,3.2497883e-05
1353000,3.5837948e-05
1354000,2.4484165e-05
1355000,3.3764485e-05
1356000,2.240677e-05
1357000,2.8218865e-05
1358000,2.8994204e-05
1359000,2.3500837e-05
1360000,4.2813517e-05
1361000,2.7918675e-05
1362000,3.0708565e-05
1363000,1.607936e-05
1364000,2.7466993e-05
1365000,4.2462387e-05
1366000,3.8154732e-05
1367000,3.4213594e-05
1368000,2.714109e-05
1369000,2.2056578e-05
1370000,2.6494416e-05
1371000,2.0374537e-05
1372000,2.7021142e-05
1373000,3.380618e-05
1374000,3.1029835e-05
1375000,4.8603313e-05
1376000,2.5966146e-05
1377000,3.2705484e-05
1378000,2.6004664e-05
1379000,1.325185e-05
1380000,3.179605e-05
1381000,2.6218559e-05
1382000,-0.00019432566
1383000,3.2277865e-05
1384000,2.079098e-05
1385000,4.2256048e-05
1386000,3.0099667e-05
1387000,3.9159524e-05
1388000,5.060487e-05
1389000,7.750103e-05
1390000,2.2638595e-05
1391000,3.5461188e-05
1392000,2.8190178e-05
1393000,2.2967764e-05
1394000,2.6024387e-05
1395000,2.0317706e-05
1396000,-1.3407698e-05
1397000,1.1734023e-05
1398000,3.939263e-05
1399000,2.7457334e-05
1400000,3.282312e-05
1401000,3.775977e-05
1402000,-6.568634e-06
1403000,2.8795866e-05
1404000,3.4627687e-05
1405000,3.752593e-05
1406000,3.8607228e-05
1407000,2.9292607e-05
1408000,2.7739125e-05
1409000,2.60689e-05
1410000,3.962171e-05
1411000,4.2305142e-05
1412000,2.3656225e-05
1413000,1.6629345e-05
1414000,-7.8365065e-06
1415000,2.0204985e-05
1416000,1.8130262e-05
1417000,3.7200545e-05
1418000,2.0081403e-05
1419000,2.4912033e-05
1420000,2.5906276e-05
1421000,3.1729454e-05
1422000,2.6865234e-06
1423000,1.7539844e-05
1424000,2.2714403e-05
1425000,2.6714746e-05
1426000,2.57746e-05
1427000,2.807313e-05
1428000,3.145656e-05
1429000,-4.9272065e-05
1430000,1.0756643e-05
1431000,1.4974767e-05
1432000,1.97208e-05
1433000,1.9389747e-05
1434000,2.3469349e-05
1435000,2.5324076e-05
1436000,1.4767696e-05
1437000,2.652203e-05
1438000,2.0799569e-05
1439000,2.2671871e-05
1440000,1.5355272e-05
1441000,2.8322649e-05
1442000,1.4531662e-05
1443000,2.0090938e-05
1444000,2.4274987e-05
1445000,2.082228e-05
1446000,1.8383149e-05
1447000,2.3146149e-05
1448000,2.3831157e-05
1449000,3.0729876e-05
1450000,3.3483917e-05
1451000,2.3677507e-05
1452000,3.5179823e-05
1453000,2.2923927e-05
1454000,2.2049308e-05
1455000,3.5651843e-05
1456000,1.6722106e-05
1457000,3.1112268e-05
1458000,2.8348826e-05
1459000,2.3233577e-05
1460000,2.9379811e-05
1461000,1.356994e-05
1462000,3.22129e-05
1463000,3.19043e-05
1464000,2.6388981e-05
1465000,3.9272232e-05
1466000,2.8239589e-05
1467000,2.807228e-05
1468000,2.9822344e-05
1469000,4.5856425e-05
1470000,2.810507e-05
1471000,2.9078186e-05
1472000,2.3058587e-05
1473000,4.193217e-05
1474000,2.8705366e-05
1475000,3.1051393e-05
1476000,2.9223875e-05
1477000,3.5921566e-05
1478000,3.638506e-05
1479000,1.0987184e-05
1480000,2.4807041e-05
1481000,2.140047e-05
1482000,3.242796e-05
1483000,3.2995635e-05
1484000,2.3746941e-05
1485000,1.8193385e-05
1486000,4.851869e-05
1487000,1.9095289e-05
1488000,3.299718e-05
1489000,2.1460795e-05
1490000,3.124769e-05
1491000,3.1760817e-05
1492000,2.810213e-05
1493000,2.2552389e-05
1494000,3.4584147e-05
1495000,3.627058e-05
1496000,3.0144824e-05
1497000,3.1270254e-05
1498000,3.0958054e-05
1499000,3.0339203e-05
1500000,3.0919444e-05
